id,title
16637168,Pizza
16638647,Italian
16638647, Pizza
16637334,BBQ
16637334, Burger
16637334, Steak
16639445,Southern
16639272,Fast Food
16639272, Pizza
16638458,Canadian
16638458, Fusion
16640402,Middle Eastern
16637848,Asian
16637848, Chinese
16637848, Thai
16641137,Indian
16634133,Italian
16636293,French
16636293, Italian
16637218,Breakfast
16637218, Diner
16637218, Canadian
18423205,Mexican
18423205, Tex-Mex
16636713,Indian
16636713, Vegetarian
16638364,American
16638364, International
16638364, Bar Food
16640829,Breakfast
16640829, Beverages
16639143,Fast Food
16639143, Pizza
16635295,American
16635295, Burger
16636296,Italian
16636296, Pizza
16639689,Italian
16639689, Sandwich
16639689, Ice Cream
16637798,Pizza
16637798, Sandwich
16638358,Indian
16638358, Bar Food
16638358, British
16637202,Breakfast
16637202, Burger
16637089,Canadian
16637089, Bar Food
18165466,Desserts
18165466, Ice Cream
18165466, Sandwich
16638875,Others
16638791,Pizza
16638791, Seafood
16638791, Steak
16641244,Breakfast
16641244, Bar Food
16638121,Thai
16639212,French
16639212, Canadian
16639091,Others
16637910,Bar Food
16637910, British
16637910, Fusion
16637505,Tapas
16637505, Fusion
16640707,European
16640707, International
16640707, Seafood
18264742,French
16640297,Asian
16640297, Chinese
16640746,Breakfast
16640746, Eastern European
16640746, Tea
16639216,French
16639216, Canadian
16641274,French
16641274, International
16640714,Bar Food
16640714, Fusion
16641246,Breakfast
16638483,Chinese
16638131,Fast Food
16638500,Breakfast
16641361,Italian
16641361, Pizza
16638518,Steak
16638980,Fast Food
16638980, Pizza
16637649,Diner
16637649, Fast Food
16637649, Pizza
16639563,European
16639563, French
16639563, Steak
16638974,Fast Food
16638974, Pizza
16641371,Breakfast
16641371, Fast Food
16641371, Canadian
16640441,Asian
16640441, Chinese
16639777,Steak
17840110,Breakfast
16636905,Fast Food
16636905, Pizza
16637713,Afghani
16639094,Italian
16639094, Pizza
16639094, Sandwich
16636913,Fast Food
16638469,Mediterranean
16638469, Middle Eastern
16638469, Lebanese
16640849,American
16640849, Pizza
16640849, Sandwich
16639984,Chinese
16637443,Italian
16637443, Pizza
16636906,Fast Food
16636906, Pizza
16637240,European
16636759,Fast Food
16636759, Desserts
16639261,Others
16638975,Fast Food
16638975, Pizza
16637702,Asian
16639240,Sushi
17840241,
16640379,Breakfast
16640129,Burger
16640129, Bar Food
16640380,Burger
16640380, Steak
16637676,Chinese
16637676, Dim Sum
16637805,Breakfast
16637805, French
16636758,Fast Food
16636758, Pizza
16638055,BBQ
16638055, Caribbean
16638055, Sandwich
18428841,Italian
16638976,Fast Food
16638976, Pizza
16638716,Coffee and Tea
16638716, Ice Cream
16638716, Crepes
16640759,Fast Food
16640759, Pizza
16640759, Sandwich
16639003,Chinese
16639655,Asian
16639655, Chinese
16639655, Thai
16638637,Pizza
16639598,Greek
16639598, Italian
16639598, Steak
16639536,Mexican
16640687,Japanese
16640687, Sushi
18498015,Canadian
16638103,Thai
17840082,
16640713,Thai
16638994,Canadian
16638994, Fusion
16639221,Others
16638973,Fast Food
16638973, Pizza
16639250,French
16639250, Steak
16639069,Mediterranean
16639069, Sushi
18156457,Burger
18156457, Bar Food
16640329,Pizza
16637221,Bar Food
16637221, Canadian
16636984,Fast Food
16636984, Pizza
16639540,Breakfast
16639540, International
16639540, Deli
16639971,Canadian
16638804,International
16638804, Italian
16638804, Fusion
18417459,Japanese
18417459, Sushi
18177458,Canadian
16641407,Others
16638230,French
18310272,Steak
18310272, Sushi
16638904,Italian
16638904, Pizza
16640309,Coffee and Tea
16638701,Breakfast
16638701, Sandwich
16637843,Mediterranean
16637843, Steak
16541609,Beverages
16541609, Healthy Food
16636701,Coffee and Tea
16636701, Ice Cream
16638682,Mediterranean
16638682, Vegetarian
16639057,Japanese
16639057, Sushi
16639097,Greek
16639214,Pizza
16639364,Diner
16639364, Bar Food
16639364, Vegetarian
16639647,Sandwich
16639921,Fast Food
16639921, Pizza
16640073,Korean
16640283,Pizza
16640326,BBQ
16640808,Others
17806592,Fusion
17806606,Cafe
17806606, Desserts
17806620,American
17840276,Chinese
17983549,Thai
18036288,Northern Chinese
18107803,French
18107803, Quebecois
18156481,Canadian
18231240,Canadian
18244022,Canadian
18274190,Caribbean
16541578,Beverages
16637140,Coffee and Tea
16637140, Cafe
16637987,Greek
16637987, Mediterranean
16637987, Bar Food
16638374,Breakfast
16639781,Thai
16640284,Breakfast
16640366,Pizza
16641158,BBQ
16641158, Southern
16641169,Seafood
16641169, Canadian
17840117,Mexican
17840117, Bar Food
17840117, New Mexican
17840237,Drinks Only
16541607,French
16634982,French
16634982, Quebecois
16636679,French
16637273,French
16637273, Canadian
16638466,Steak
16638892,Italian
16638892, Seafood
16638892, Steak
16640216,Spanish
16640880,Italian
16640880, Pizza
16641125,French
16641125, Mediterranean
17840101,American
17840101, Bar Food
17840101, Steak
17840150,Canadian
18107772,Drinks Only
16639789,Others
16639833,Steak
16639833, French
17806637,Asian
18232501,Cafe
18232501, French
16665655,Diner
16665655, Canadian
16664676,Canadian
16664676, Fusion
16664676, International
16665007,Cafe
16665322,Thai
18145481,Fast Food
18145497,Canadian
18147584,Pizza
18147584, Mediterranean
18147584, Canadian
18147584, Sandwich
18145141,Burger
16658617,American
16658617, Canadian
18324048,Cafe
18324048, Sandwich
18141569,Sandwich
18141569, Burger
16664908,Korean
16664908, Sushi
16664908, Asian
16663397,Canadian
16664499,Sandwich
16664499, Canadian
16664615,Canadian
16664615, Breakfast
18143542,Canadian
18143542, Tapas
16665636,Asian
16665636, Chinese
16665636, Japanese
16664465,Pizza
16664465, Sandwich
16664465, Canadian
16664465, Middle Eastern
16664694,Fast Food
16664694, Pizza
18145015,Canadian
16664223,Greek
16664223, Lebanese
16663629,Bar Food
16663631,Bar Food
16663576,Bar Food
16664365,Chinese
16664365, Thai
16663829,Greek
16663829, Mediterranean
16666186,Canadian
16664050,Canadian
16664141,Greek
16664141, Middle Eastern
16663157,Bar Food
16663871,Middle Eastern
16664025,Desserts
16664953,French
16664160,Chinese
16664051,Steak
17840848,Canadian
18299296,Canadian
16664177,Canadian
16664177, Irish
16665084,Canadian
16665702,Canadian
18145462,Middle Eastern
18145462, Sandwich
16665464,Italian
16662974,Burger
16662974, Fast Food
18143620,Middle Eastern
16664154,Chinese
16665103,Asian Fusion
16664375,Diner
18309197,Lebanese
16663094,Seafood
16665822,Mexican
16665811,Indian
16665109,Diner
16663784,American
16663784, Mexican
16663784, Tex-Mex
18147794,Fast Food
16665543,Middle Eastern
16663420,Steak
16663598,Greek
16663598, Italian
16663598, Pizza
18070371,Indian
16666058,Mexican
16665046,Desserts
16665990,Desserts
16665990, Sandwich
18141558,Canadian
18145035,Canadian
18145035, Cafe
16664973,African
16664973, International
16664327,American
16664327, Breakfast
16664516,Burger
16664516, Fast Food
16666091,Vietnamese
16665727,Middle Eastern
16663303,Burger
16663303, Italian
16663303, Pizza
16665752,Mexican
16663426,Canadian
16666088,Canadian
18145186,Canadian
16664951,Mexican
16663339,Canadian
16663339, Grill
16663356,French
16663356, Steak
16664004,Desserts
16663281,American
16663281, Diner
16663233,French
16663416,Thai
16665904,Pizza
18459798,French
16663252,Burger
16663252, Canadian
16665837,Burger
16663265,Japanese
16663265, Steak
16542350,American
16542350, Bar Food
16664323,Mexican
16663521,Italian
16663521, Canadian
16663459,Burger
16663459, Steak
16663459, Canadian
18140286,Tapas
18140286, Sushi
16663458,Seafood
16663458, Canadian
17840880,Pizza
16542425,Cafe
16663700,Vegetarian
16663700, Sandwich
16663700, Cafe
16663519,American
16663519, Steak
16664525,Asian
16664525, International
16666177,Caribbean
16663048,Italian
16663048, Pizza
16663048, Sandwich
16663016,Bar Food
16663016, Scottish
16664906,Middle Eastern
16664906, Canadian
16663687,Middle Eastern
16665581,Mexican
16664001,Asian
16664001, Korean
16663508,Middle Eastern
16664992,Fast Food
16664992, International
18281390,Burger
16666059,Bar Food
16663524,French
16663524, International
18139428,Middle Eastern
18139428, Canadian
16663692,Bar Food
16663974,Burger
16663974, Scottish
16663411,Tapas
16663132,Canadian
16663056,Desserts
16663056, Ice Cream
16663056, Fast Food
18343839,Desserts
18343839, Coffee and Tea
18343839, Frozen Yogurt
16663260,Italian
16664621,Cafe
16664621, Desserts
16663278,Canadian
18141540,Desserts
16663287,Bar Food
16663282,American
16663282, Burger
16663282, Bar Food
16665654,German
16665654, European
18139446,African
16666179,Indian
16666179, South Indian
18476585,American
18476585, Burger
18476585, Canadian
16542393,Cafe
16542393, Canadian
16664495,Middle Eastern
16664930,Bar Food
16664930, Canadian
16664416,Asian
16664416, Thai
16663626,Bar Food
16663476,American
16663476, French
16663476, Steak
16663279,Italian
16663279, Pizza
16663640,American
16663640, French
16663348,Thai
16663348, Dim Sum
16663348, Asian
16663292,Burger
16663292, Bar Food
16663267,Mexican
16663267, Vegetarian
16664828,Japanese
16664828, Korean
16663514,Japanese
16663514, Seafood
16664169,French
16664169, Italian
16664169, Sandwich
16664169, Cafe
16663457,Seafood
16663639,Seafood
16663517,Canadian
16664386,Seafood
16664386, Steak
16663498,Cafe
16663498, Desserts
16663143,American
16663143, Bar Food
16663813,Greek
16665991,American
16665991, Burger
16665991, Fast Food
18458889,Mexican
18458889, Fast Food
16664344,Canadian
16664344, Caribbean
18145488,American
18145488, Fusion
16665420,Canadian
16663785,American
16663785, Mexican
16542398,Japanese
16664641,Burger
16664641, Fast Food
16664641, Bar Food
18267445,Canadian
18267445, Deli
16665024,Asian
16665024, Japanese
16665024, Sushi
17840841,Diner
17840841, Canadian
18145460,Middle Eastern
18145460, Canadian
18145460, Coffee and Tea
16663488,Canadian
16663488, Lebanese
16663488, Burger
18324357,Japanese
18324357, Ramen
16664443,Jamaican
16664443, Caribbean
16665929,Canadian
16664427,American
16664427, Steak
16664633,Bar Food
16663515,Canadian
16665506,Asian
16665506, Korean
16664016,Middle Eastern
16664790,Bar Food
16664790, Canadian
16664529,Sandwich
16664529, Bakery
18143617,Asian
16665896,Sandwich
16665496,Bar Food
16665496, International
16663499,Vietnamese
16663355,Chinese
16663355, Thai
16663355, Vietnamese
16664092,Chinese
16664425,Korean
18145174,Kebab
16663740,Bar Food
16665847,Indian
16665247,Canadian
16663256,Tapas
16663256, Spanish
16664099,Cantonese
16664099, Sichuan
16665290,Mexican
16663464,Chinese
16663464, Dim Sum
16542344,Desserts
16542344, Hong Kong Style
16542344, Asian
16663542,Chinese
16665484,Vietnamese
16665484, Thai
16665861,Vietnamese
16665861, Thai
16665486,Sandwich
16665486, Vietnamese
16663413,Vietnamese
16663501,Chinese
16664492,Vietnamese
16665900,Ramen
16665900, Sushi
16665820,Latin American
16663540,Indian
16664591,Chinese
16664730,Vietnamese
16664084,Asian
16664084, Vietnamese
16665901,Italian
16663577,Italian
16663577, Pizza
16663603,Italian
16665097,Canadian
16665097, Fusion
16663293,Italian
16665815,French
16665815, Canadian
18143220,Italian
18143220, Deli
16665052,Fast Food
16663257,Canadian
16663257, International
16663158,Vietnamese
16663158, Chinese
18482483,Italian
16663415,Bar Food
16663597,Greek
16663625,Bar Food
16665858,Canadian
16663268,French
16663268, International
16663395,Tapas
16542341,Canadian
16663652,Italian
18145178,Greek
18131749,Canadian
18143579,Diner
16663572,Middle Eastern
16663572, Lebanese
16542399,Italian
16542399, Deli
16664729,Middle Eastern
16664729, European
16664729, Desserts
16663646,Burger
16663646, Bar Food
16665748,Seafood
16665748, Southern
16665748, Steak
18131748,British
18131748, European
17955559,Burger
18141550,Bar Food
18141553,Pizza
18141553, Canadian
18143226,Asian Fusion
18143226, Asian
16663304,Thai
16664629,Ice Cream
16664629, Desserts
16664629, Cafe
16664334,Canadian
16664334, Bar Food
16666132,Canadian
18406886,Canadian
18406886, Pizza
17840845,Fusion
16664902,Desserts
16664902, Greek
16664902, Sandwich
16665049,Ice Cream
16665049, Desserts
16663430,Italian
16663430, Seafood
16664193,Sushi
17840869,Thai
18408244,Southern
18408244, BBQ
16663247,French
16664198,Diner
16663294,Italian
16663300,Italian
16663300, Bar Food
16665719,Greek
16664458,Asian
16664458, Canadian
16664458, Italian
16664458, Mexican
16665894,Canadian
16666114,Canadian
16666090,Canadian
16666090, Grill
17840856,Canadian
16664428,Greek
16664428, Italian
16664428, Pizza
16665311,Greek
16665311, Mediterranean
16665311, Pizza
16664484,Steak
16664502,Asian
16664502, Chinese
16664570,Greek
16664570, Mediterranean
16664570, Seafood
16663336,Bar Food
16663336, Canadian
16663336, Burger
16664439,Middle Eastern
16664402,Chinese
16664402, Japanese
16664402, Thai
16663957,Italian
16663322,Greek
16665729,Mediterranean
16665729, Pizza
16665729, Italian
16663261,Italian
16663744,Thai
16663744, Asian
16664009,Drinks Only
16664232,Indian
16663072,Italian
18147827,Bakery
18147827, Desserts
16665381,Middle Eastern
16665381, Mediterranean
16664229,Juices
16664229, Middle Eastern
16664229, Desserts
16664687,Burger
16664687, Middle Eastern
18139412,Canadian
18141535,Cafe
18141573,Cafe
16664617,Canadian
16664351,Canadian
16664019,Italian
16664028,Mediterranean
16664028, Middle Eastern
16663552,Southern
16663837,Canadian
16663837, Tapas
18355722,Desserts
18355722, French
18355722, Frozen Yogurt
16664306,Vegetarian
16542348,Canadian
16663770,Canadian
16663770, Diner
16664804,Asian
16664804, Chinese
16664903,Desserts
18141557,Cafe
16664760,American
16664760, Bar Food
16664333,Burger
16664333, American
16664611,Vietnamese
16664512,Seafood
16542339,Canadian
16664925,Desserts
16663008,American
16663008, Breakfast
16663008, Diner
16663630,Canadian
16663630, American
16663388,Vegetarian
16663761,Cafe
16665337,Canadian
16665337, American
16663510,Asian
16663510, Thai
16663418,French
16663418, Seafood
16663418, Canadian
16663086,Cafe
16663086, Sandwich
16663314,Canadian
16663314, American
16663368,Mexican
16665319,Seafood
16665319, Canadian
16663900,Sandwich
16665472,Italian
16665472, Deli
18141537,African
16665586,Asian
16665586, Thai
16666105,Spanish
16666105, Latin American
16666105, Tapas
16663923,American
16663923, Burger
16663422,Canadian
16663422, Pizza
16663374,American
16663374, Diner
16663374, Pizza
16663617,Latin American
16664559,Greek
16664559, Pizza
16666006,Cafe
16666006, Desserts
16663471,American
16663471, Tapas
16663159,Italian
16663159, Mediterranean
16665616,Cafe
16665616, Desserts
17840903,Italian
16664859,Italian
16664859, Sandwich
16665735,Bar Food
16665735, Canadian
16664950,Diner
16665673,Greek
16665673, Middle Eastern
16665673, Pizza
16663788,Canadian
16663788, Diner
16664634,Bar Food
16665095,Canadian
16665095, International
17840846,Vegetarian
17840846, Healthy Food
17840846, Juices
16665840,Cafe
16665840, French
16663334,Greek
16663334, Italian
16664486,African
16664486, Indian
16664486, International
16664968,Indian
16665215,Sandwich
16666034,Caribbean
16666034, Jamaican
16663295,Indian
16664182,Chinese
16663139,Indian
16664274,Middle Eastern
16663137,American
16665598,Latin American
18322517,Syrian
18322517, Lebanese
16664337,Middle Eastern
18140285,Chinese
16663741,American
16663741, Mexican
16663741, Tex-Mex
16665661,American
16665661, Burger
16664415,Greek
16664415, Mediterranean
16662972,Burger
16662972, Fast Food
16663936,Fast Food
16663936, Greek
16663936, Pizza
16663376,American
16663376, Grill
16664056,Seafood
16664117,Indian
16666050,Chinese
16666050, Dim Sum
16664886,American
16664696,Fast Food
16664696, Pizza
18140255,Greek
16665813,Indian
16666093,Fast Food
16666093, Burger
16664148,American
16664148, Bar Food
16666094,Caribbean
16666194,Vietnamese
16665722,Burger
16664505,Vietnamese
16664803,Italian
16664803, Sandwich
16664803, Cafe
16665969,Mediterranean
16665969, Middle Eastern
16662979,Burger
16662979, Fast Food
16663549,Thai
16665714,Jamaican
16664971,Vietnamese
16663941,Canadian
16664410,Greek
16664410, International
16664815,Mediterranean
16664815, Middle Eastern
16663984,Middle Eastern
16664750,Canadian
16664750, Bar Food
16664171,Burger
16664171, Fast Food
16664171, Steak
16664243,Burger
16664243, Fast Food
16664948,Desserts
16663781,Burger
16663781, Bar Food
16664304,Greek
16664304, Mediterranean
16665981,Greek
16665981, Pizza
16665981, Sandwich
16663588,Bar Food
16663588, Irish
16663588, Canadian
16663899,Asian
16663899, Vietnamese
16663449,Bar Food
16663449, Bar Food
16663338,Italian
16663338, Pizza
16664441,Asian
16664441, Chinese
16665846,Vietnamese
16663324,Asian
16663324, Chinese
16663324, Thai
16664103,Canadian
16664103, Bar Food
16663806,Middle Eastern
16664988,Chinese
16663913,Greek
16663913, Mediterranean
16663913, Vegetarian
18141957,Mediterranean
16663325,Middle Eastern
17840865,Pakistani
17840865, Indian
16663752,Mexican
16664403,Cafe
16664403, Desserts
16663627,Bar Food
16663627, Canadian
16665214,Burger
16665214, Fast Food
16664577,Greek
16664577, Mediterranean
16664607,Diner
16664607, Breakfast
16663437,Bakery
16665004,Asian
16665004, Vietnamese
16663910,Asian
16663910, Chinese
18258301,Caribbean
16663962,Italian
18322457,Canadian
16663329,Chinese
16664400,Burmese
16666193,Italian
16665892,Bar Food
16665002,Canadian
16665002, Southern
18145456,Canadian
16663592,Italian
16663592, Pizza
16663592, Sandwich
18336437,Greek
18336437, Pizza
16663232,Canadian
18145454,Seafood
18359030,Seafood
18359030, Bar Food
16663027,Italian
16665882,Ramen
16665882, Sushi
16663239,Bar Food
16663239, Canadian
16664318,Italian
16664318, Canadian
18349350,Vegetarian
18349350, Healthy Food
18349350, Juices
16663713,Bar Food
16663713, Canadian
17840890,American
17840890, Bar Food
16663425,Ice Cream
16663425, Desserts
16663714,Italian
16663359,Diner
16665387,Mexican
16665387, Fusion
18143575,Asian
16663465,Bar Food
16663263,Bar Food
16664709,Cafe
16664709, Sandwich
16664387,Cafe
18145149,Indian
16664462,Greek
16665079,Cafe
16665079, Sandwich
16663238,Burger
16663238, Fast Food
16663238, Bar Food
16665431,Burger
16666077,Caribbean
16664519,Cafe
16664519, Desserts
16664519, Ice Cream
16663591,Middle Eastern
16663482,American
16663482, Breakfast
16663026,Bar Food
16663255,Seafood
16663474,Diner
16664782,Burger
16664782, Bar Food
16665738,Diner
16663845,Korean
16664094,Thai
16664753,Seafood
16664753, Sandwich
18145157,Middle Eastern
18145157, Lebanese
18340334,Thai
16664967,Asian
16664967, Chinese
16665642,Vietnamese
16542362,Desserts
16542362, Ice Cream
16542362, Fast Food
16664057,Italian
16664057, Seafood
16664057, Steak
16663567,Pizza
16663567, Sandwich
17840895,Burger
16664808,Diner
16663417,Grill
16663417, Steak
16663417, Canadian
16665807,Canadian
16665807, Grill
16664695,Fast Food
16664695, Pizza
16664926,Middle Eastern
16664023,French
16664023, Bakery
18140253,American
18140253, Bar Food
16663834,Middle Eastern
16663896,Fast Food
16665364,Chinese
16665364, Canadian
16663866,Italian
18143581,Bakery
18143581, Sandwich
18143581, Desserts
16663578,Canadian
18143577,Canadian
18143577, Steak
18143577, Seafood
18143577, French
18143611,Chinese
16662981,Burger
16662981, Fast Food
18145163,Chinese
18145163, Thai
16665499,Canadian
16664076,Cafe
16664076, Healthy Food
17840771,
18282978,Asian
18282978, Thai
18282978, Vegetarian
18284593,Italian
18284593, Pizza
18356141,Chinese
18356141, Thai
18356141, Vegetarian
18356141, Vietnamese
16665606,Canadian
17739852,Canadian
17739901,Sandwich
17735252,Italian
18166639,BBQ
17739485,Chinese
17739485, Canadian
17739368,Breakfast
17739368, Coffee and Tea
17739368, Sandwich
17735349,Diner
17735349, Canadian
18448819,Canadian
17737685,Italian
17737685, Pizza
17739584,Caribbean
17735383,Burger
18356731,Canadian
18356731, Pub Food
17738603,American
17738603, Desserts
17739532,Desserts
17738660,Fast Food
17738660, Burger
8906422,Fast Food
17739274,Fast Food
17739274, Burger
16529185,BBQ
16529185, American
18241211,Japanese
8903183,Sushi
8903183, Japanese
8903183, Asian
17887969,Chinese
8902274,Greek
8902274, Fast Food
8902985,Hong Kong Style
17739366,Fast Food
17739366, Caribbean
18349825,Cafe
18349825, Coffee and Tea
8903800,Northern Chinese
8903800, Chinese
8903800, Asian
8902744,Sushi
8902744, Japanese
8902744, Asian
8902041,Korean
8910972,Japanese
8910972, Asian
8902767,Bubble Tea
8902767, Cafe
8902767, Desserts
8911222,Sushi
8911222, Japanese
8902968,Cantonese
8902968, Chinese
8902968, Asian
17734020,Korean
17895290,Cantonese
17895290, Chinese
17895290, Asian
8903278,Sushi
8903278, Japanese
8903278, Asian
8902183,Grill
8902183, Italian
17887361,Japanese
17979708,Japanese
8900265,Sushi
8900265, Japanese
8900265, Asian
8911719,Dim Sum
8911719, Cantonese
8911719, Chinese
8911719, Asian
8902119,Bakery
8902119, Cafe
8902119, Desserts
17739185,Thai
17736565,Asian
17736565, Chinese
17736565, Thai
17736248,Chinese
17735351,Steak
17735351, Seafood
18412077,Seafood
18412077, Steak
18412077, Chinese
18422609,Asian
17739792,Chinese
8902082,Bakery
8902082, Cafe
17733832,Sandwich
18421778,Korean
8901219,Vietnamese
8901377,Sushi
8901377, Japanese
8901377, Asian
8901892,Bar Food
18471533,Pizza
18471533, Italian
17736659,Chinese
18275585,Chinese
18275585, Thai
17737081,Italian
17737081, Pizza
17737081, Bar Food
17737112,BBQ
17737112, Portuguese
17737803,Sushi
17737803, Japanese
17737803, Asian
17739332,Fish and Chips
17739332, Grill
18252799,Asian Fusion
18252799, Chinese
18252799, Thai
8904859,Korean
8904859, Asian
18462962,Israeli
18462962, Mediterranean
18422857,Russian
18469132,American
18469132, BBQ
8904994,Thai
8904994, Asian
8906311,Fast Food
18377691,Italian
18377691, Pizza
8904786,Mexican
8906712,Italian
17714636,Mexican
17737797,Greek
17737797, Fish and Chips
17739592,American
17739592, BBQ
17739592, Greek
8903431,Grill
8903431, Middle Eastern
8902907,Thai
8902907, Asian
17734764,Steak
17734764, Seafood
8911689,Diner
8911689, Burger
8911689, Grill
8911689, Breakfast
8910729,Canadian
17979728,Bar Food
17979728, Irish
17979728, Canadian
8903445,Italian
8902344,Canadian
17739818,Canadian
17739818, Sandwich
18241106,Italian
8902192,Seafood
8902192, Grill
8902321,Vietnamese
8902321, Sandwich
17829582,Sandwich
17829582, Asian
8902127,Cantonese
8902127, BBQ
8911713,Dim Sum
8911713, Cantonese
8911713, Chinese
8911713, Asian
8902639,Polish
8911051,Indian
8901817,Mexican
8902226,Vietnamese
8901994,Latin American
8901994, Colombian
8911226,Desserts
8911226, Breakfast
8911226, Cafe
8910946,Burger
8910946, Canadian
8901991,Sushi
8901991, Japanese
8901991, Asian
8901991, Fast Food
8900910,Bar Food
8900910, Irish
8902063,Italian
8902402,Canadian
8902402, Fusion
8902439,Bar Food
8901881,Korean
8901881, Japanese
8901881, Asian
17810149,Bubble Tea
17810149, Cafe
17810149, Desserts
8901237,Hakka Chinese
8901237, Indian
8901237, Asian
18156381,Mongolian
18156381, Chinese
8904041,Caribbean
18407317,Chinese
8904352,Sichuan
8904352, Chinese
8904352, Asian
8901189,Vietnamese
8901189, Asian
8902343,Thai
17737516,Bakery
17737516, Desserts
17738071,Italian
8911000,Cafe
8901069,Sushi
8901069, Japanese
8901069, Asian
8900929,Vietnamese
8900929, Asian
16538429,Thai
16538429, Asian
18469805,Middle Eastern
17736216,BBQ
8901024,Italian
8904476,Italian
8902955,Italian
8903236,Italian
8904383,Tea
8904528,Mexican
8902301,Taiwanese
8900654,Fast Food
8900654, Burger
8901098,Middle Eastern
8903679,Japanese
8903679, Thai
8903679, Asian
8903831,Hakka Chinese
8903831, Chinese
8903798,Hakka Chinese
8903798, Thai
8903784,Sushi
8903784, Japanese
8903784, Korean
8910820,Chinese
8910820, Hakka Chinese
8904429,Bar Food
8904429, Grill
8904429, British
8903663,Grill
8903770,Mexican
18060307,Bar Food
18126635,Cafe
17979726,Sandwich
17979726, Deli
18126629,Bar Food
17989322,Italian
8901435,Italian
8901435, Canadian
8901435, Pizza
8904172,Sushi
8904172, Japanese
18404081,Indian
18404081, Canadian
16500040,Sushi
16500040, Japanese
16500040, Chinese
16500040, Asian
17738765,Fast Food
17738765, Italian
17738765, Pizza
8904726,Hong Kong Style
8904726, Chinese
8904726, Asian
8906372,Italian
8906341,Pizza
8906341, Fast Food
8911465,Shanghai
8911465, Chinese
8911465, Asian
18147468,Japanese
18477819,Seafood
18477819, Cajun
8900183,Italian
8900183, Canadian
8900183, Pizza
8902921,Latin American
8902921, Italian
8902921, Fusion
17735447,Bar Food
17732695,Italian
17740150,Pizza
17740150, Fast Food
17736507,BBQ
17736507, Portuguese
17731957,Sandwich
17731957, Canadian
17735324,Caribbean
8907533,Canadian
8907533, Bar Food
8904155,Chinese
16541815,Mediterranean
16541782,Italian
16541782, Canadian
16541782, Pizza
18404103,Indian
8903832,Italian
8903832, Canadian
8903832, Pizza
8904228,Diner
8904228, Breakfast
8911561,Fast Food
8911561, Burger
8904601,Vietnamese
8905418,Vietnamese
8905418, Asian
8911128,Burger
8911128, Canadian
8903495,Seafood
8903495, Steak
8911124,Chinese
8911124, Asian
8911124, Canadian
17734307,Japanese
17734307, Sushi
8903758,Thai
8903758, Chinese
8903758, Asian
8904447,Thai
8904447, Asian
8906829,Pizza
8906829, Italian
16547804,Caribbean
16547804, Canadian
16547804, West Indian
8905883,Portuguese
8905883, Italian
8904718,Bakery
8911599,Chinese
8911599, Japanese
8911599, Thai
8911599, Canadian
18258517,Indian
8905031,Italian
17735421,Thai
17735421, Asian
8901948,Hakka Chinese
8901948, Asian
17739587,Bakery
17736578,Burger
17736578, Italian
17740327,Bar Food
17740327, British
17740327, Irish
17736451,Thai
17736457,Chinese
17737291,BBQ
17737291, Southwestern
17737400,Burger
17737400, Bar Food
17737400, British
17740270,Canadian
17849962,Italian
17849962, Canadian
17736456,Thai
17735631,Italian
17735631, Canadian
17735631, Pizza
17737867,Bar Food
17738064,Chinese
17737126,Japanese
17737126, Sushi
17737126, Dim Sum
17737126, Asian
17739735,Vietnamese
17739735, Asian
17738155,Middle Eastern
17738155, Persian
17806494,Canadian
17806494, Bar Food
17737757,Canadian
17737757, Fusion
17737816,Chinese
17736621,BBQ
17738378,Fast Food
17738378, Burger
17849807,Desserts
17849807, Cafe
8905341,Italian
8905341, Canadian
8905341, Pizza
16500045,Steak
8902600,Bubble Tea
8900752,Fish and Chips
17849856,Mexican
8900904,Italian
8902042,Bar Food
8902044,Bakery
8901324,Hakka Chinese
8901324, Chinese
8901324, Asian
8900462,Pizza
8900462, Fast Food
8900610,German
8900342,Burger
8900342, Canadian
8903096,Bar Food
8903043,Hakka Chinese
8903043, Asian
8902900,Burger
8902900, Grill
8902900, Steak
8903021,Hakka Chinese
8903021, Indian
8903184,Burger
8903184, Fast Food
8901235,Italian
8901235, Canadian
8901235, Pizza
8902922,Steak
8902922, Grill
8902848,Mexican
8902848, Fast Food
8903083,Vietnamese
8903083, Asian
18205976,Canadian
18400361,Canadian
8903617,West Indian
8902285,Bar Food
8910228,Cantonese
8910298,Dim Sum
8910298, Cantonese
8910301,Northern Chinese
17733879,Caribbean
17736557,Latin American
8900599,Korean
8911350,Diner
8911350, Breakfast
8900890,Korean
8900890, Asian
8900017,Korean
8900017, Asian
8902462,Sri Lankan
8902462, Indian
8910181,Hong Kong Style
8900285,Mexican
8900285, Fast Food
8900486,Fish and Chips
8901556,Sushi
8901556, Japanese
8901556, Asian
8900340,Cantonese
8900340, Chinese
8900340, Asian
8901214,Taiwanese
8901214, Asian
8901014,Pizza
8901014, Fast Food
8909812,Sushi
8909812, Japanese
18396668,Chinese
8901007,Vietnamese
8901007, Asian
16500618,Dim Sum
16500618, Cantonese
8910439,Dim Sum
8910439, Cantonese
8900581,Northern Chinese
8900581, Chinese
8900581, Asian
8900794,Diner
18474662,Japanese
18422836,Korean
18422836, Japanese
18422836, Burger
8900541,Chinese
8900564,Northern Chinese
8900564, Chinese
8900564, Asian
8901512,Korean
8901512, Asian
18147516,Pizza
8901121,Hakka Chinese
